Hotel_Name,Hotel_Address,Review_Count,Non_Review_Scoring_Count,Average_Hotel_Score,avg_hotel_feature,avg_room,avg_hotel,avg_breakfast,avg_staff,avg_bed,avg_location
Montfleuri,21 Avenue De La Grande Arm e 16th arr 75016 Paris France,1106,168,8.2,7.357671643847333,6.984529717229271,7.220845606251646,6.749078310114297,7.83418557639328,6.054778851042196,7.781236709197236
Grange Rochester Hotel,69 Vincent Square Westminster Borough London SW1P 2PA United Kingdom,1046,198,8.2,7.3429070257486995,6.919106239654313,7.168980285794326,6.351206578348587,8.319315297204454,5.88864881658476,8.033348100891962
Oceania Paris Porte De Versailles,52 Rue Oradour sur Glane 15th arr 75015 Paris France,2541,171,8.2,7.33202793053821,7.075188323969199,7.799472919665226,7.379353485391971,7.851058108590395,6.031829880528725,7.923097938448816
Eurostars Cristal Palace,Diputaci 257 Eixample 08007 Barcelona Spain,3046,221,8.2,7.326900028278366,6.7471372115870425,6.9535594124896525,7.460085272571349,7.9848057196435915,6.0817698760314425,8.020334928229666
UNA Hotel Mediterraneo,Via L Muratori 14 Porta Romana 20135 Milan Italy,1088,60,8.2,7.3267500423109535,6.948621000185158,7.02699493416949,7.483715227107834,8.01709688021439,5.610431494661921,7.92775119617225
NH Hesperia Barcelona del Mar,Espronceda 6 Sant Mart 08005 Barcelona Spain,855,76,8.2,7.3259094269082095,6.931479086862741,7.064704092537254,7.536686397077413,8.227021382757368,5.890315200813422,7.777581305041259
W Paris Op ra,Place de l Op ra 4 rue Meyerbeer 9th arr 75009 Paris France,150,32,8.2,7.321020111618064,6.686892678598481,6.543489965272509,6.173143044951206,7.954916064114881,,7.644319131161237
The Westbury A Luxury Collection Hotel Mayfair London,Bond Street Mayfair Westminster Borough London W1S 2YF United Kingdom,715,164,8.2,7.310180676642564,6.538455073232207,7.288227966365618,6.647229104515346,7.906534000899015,5.273776934808963,8.008616178229666
Holiday Inn Paris Op ra Grands Boulevards,30 32 Boulevard Poissonni re 9th arr 75009 Paris France,581,57,8.2,7.294608557619768,6.843640179845552,7.2509341318077825,6.677981553141052,8.027133637620445,5.6012519064565325,7.895021645021646
Novotel London Waterloo,113 Lambeth Rd Lambeth London SE1 7LS United Kingdom,1047,176,8.2,7.279142852058147,6.973595276734149,7.2235688419728294,7.083860691034936,8.048601691468571,6.041761647834429,7.827464878346738
AZIMUT Hotel Vienna,Sonnwendgasse 8 10 Favoriten 1100 Vienna Austria,1060,102,8.2,7.271990359956809,7.099991064327375,7.065254664836133,7.042806590357486,7.639989069615576,5.856867480088121,7.67356680843523
Club Hotel Cortina,Hietzinger Hauptstra e 134 13 Hietzing 1130 Vienna Austria,734,63,8.2,7.26595873709103,7.499760137352927,7.492840615991503,6.681864395148766,7.860715730393892,5.635815963396035,7.23086124401914
NH Sants Barcelona,Numancia 74 Les Corts 08029 Barcelona Spain,1122,62,8.2,7.260242386168417,7.034234080694844,7.319343950388635,7.4617751821700855,8.171111464255015,5.31952211489578,7.967420919723552
Millennium Copthorne Hotels at Chelsea Football Club,Fulham Road Stamford Bridge Hammersmith and Fulham London SW6 1HS United Kingdom,1842,525,8.2,7.253797650437378,6.98689931188056,7.032682968601843,7.052489940753513,7.902195087201463,5.596008185696911,7.832853618421054
Suites H tel Helzear Champs Elys es,49 Avenue Marceau 16th arr 75116 Paris France,965,112,8.2,7.245262822480384,6.604581804885262,6.99339420030988,7.242576152673741,8.054849841033647,5.6958077509678935,7.97886938787032
Hilton London Paddington,146 Praed Street Westminster Borough London W2 1EE United Kingdom,2898,687,8.2,7.2276235988360735,7.213760473028736,6.944394269697913,7.27175581260466,7.557415268269373,5.844258388408744,7.555960925039873
The Lodge Hotel Putney,52 54 Upper Richmond Road Wandsworth London SW15 2RN United Kingdom,525,144,8.2,7.208680959093788,6.980973017692008,7.070157184339877,6.923011017287197,7.958404400118229,5.90008896797153,7.860163605494676
Hotel Auriga,Via G B Pirelli 7 Central Station 20124 Milan Italy,1299,113,8.2,7.204305917310008,7.374711289080324,6.841807338635984,7.294669094052532,7.563226314874263,5.650276436197255,7.585715709728869
H tel California Champs Elys es,16 rue de Berri 8th arr 75008 Paris France,1332,219,8.2,7.190649874659281,6.595820111581218,7.066897987005453,6.76773554899029,8.02414377202358,6.002644597395487,7.709999845155697
Atala Champs Elys es,10 rue Chateaubriand 8th arr 75008 Paris France,123,14,8.2,7.171712346678815,6.763523484096124,7.058469883174024,5.941118470951105,7.697230368610001,4.517031011692933,7.777192982456142
Vienna Marriott Hotel,Parkring 12a 01 Innere Stadt 1010 Vienna Austria,939,130,8.2,7.102271771870709,6.699685653688835,7.143727512625441,6.94055865760371,7.846695196899979,6.22563548551093,7.773692086557585
The Park Tower Knightsbridge a Luxury Collection Hotel,101 Knightsbridge Westminster Borough London SW1X 7RN United Kingdom,901,302,8.2,7.079777515293725,6.7289566246216825,6.8692917794938655,6.970970890648118,7.556406218063805,5.3425902389425515,7.626617980357593
Hotel Eitlj rg,Filmteichstra e 5 10 Favoriten 1100 Vienna Austria,131,13,8.2,7.029514855494256,6.630371660859466,6.717619986850756,7.575498053294231,7.502907417707438,5.080960854092527,9.621610845295056
TH Street Duomo,Via Santa Radegonda 14 Milan City Center 20121 Milan Italy,172,15,8.2,6.940144515117942,6.989648033126294,6.423374045415465,5.159291727764575,7.70447633975975,4.201321809862735,7.715967726803641
Amadi Park Hotel,Eerste Constantijn huygensstraat 26G Oud West 1054 BR Amsterdam Netherlands,1615,272,8.1,7.714279194896565,7.2482045649649045,7.359898706912604,7.425923263133943,8.608833412333617,5.941581706261421,8.246182650301645
Best Western Hotel Major,Viale Isonzo 2 Porta Romana 20135 Milan Italy,1107,43,8.1,7.673052848519772,7.578561661311285,7.071077563681113,7.4553251512990535,8.58039496151318,5.404186941680586,8.235906637222428
Pertschy Palais Hotel,Habsburgergasse 5 01 Innere Stadt 1010 Vienna Austria,1225,65,8.1,7.6675463342603365,7.062877262278868,7.298189747754662,8.325104714073548,8.344491555170508,5.6844244370346,8.190618270123178
Tryp Barcelona Condal Mar Hotel,Crist bal de Moura 138 Sant Mart 08019 Barcelona Spain,660,60,8.1,7.665368520596408,7.3889168604875675,7.144192989237367,8.255729509025636,8.267825404200229,6.124745805795627,8.139461415777207
H tel Jos phine by Happyculture,67 rue Blanche 9th arr 75009 Paris France,395,33,8.1,7.6289296290509405,6.896009022202024,7.35860856933087,7.870000505637862,8.19367194215503,7.581596339603458,8.147860180754918
Hilton Garden Inn Vienna South,Hertha Firnberg Stra e 5 10 Favoriten 1100 Vienna Austria,244,22,8.1,7.614331840191663,7.533391405342624,6.775432407828857,7.26435469773691,8.499677655862872,6.20958312150483,7.98006379585327
Hotel Vittoria,Via Pietro Calvi 32 P Vittoria 20129 Milan Italy,676,49,8.1,7.6055703642201475,6.762571557110263,7.536534058111287,7.834474583918382,8.53250427044151,5.537366548042705,7.864417198298778
La Villa Royale,2 Rue Duperr 9th arr 75009 Paris France,404,35,8.1,7.591329878113161,7.233170125122703,7.516813225947841,7.829751731809678,8.255413242266657,6.160205897305541,8.024436090225564
Roomz Vienna,Paragonstra e 1 11 Simmering 1110 Vienna Austria,568,36,8.1,7.590359776040801,7.049421804777054,7.062458908612754,8.151711900187086,8.615655180259898,6.3703609557702086,7.513995215311006
Hotel Claridge Paris,37 rue Fran ois 1er 8th arr 75008 Paris France,724,120,8.1,7.552152662045499,7.320469863449092,7.577259394123299,6.913850800056999,7.9261148776948085,6.193111337061515,8.043024820574162
Avo Hotel,82 Dalston Lane Hackney London E8 3AH United Kingdom,276,70,8.1,7.547898974022469,7.413781260118045,7.251527260881594,6.704895615524867,8.236234350849813,5.999318297361001,7.905223285486445
Westside Arc de Triomphe Hotel,36 rue Pierre Demours 17th arr 75017 Paris France,1738,166,8.1,7.540192733792077,6.95607045961159,7.617848282023959,7.037665414284526,8.238948047323401,6.465861718352822,8.086305455196435
Catalonia Diagonal Centro,Balmes 142 146 Eixample 08008 Barcelona Spain,1918,143,8.1,7.53686933546332,7.2133478389182635,6.938064033997408,7.72336885217544,8.137286804572009,6.134836646777085,8.031499202551835
Villa Beaumarchais,5 rue des Arquebusiers 3rd arr 75003 Paris France,1442,149,8.1,7.526893392009279,7.066160296937254,7.292096075026013,7.647250640942808,8.241527613178917,5.977771624664101,7.8674356812299004
HCC Regente,Rambla de Catalunya 76 Eixample 08008 Barcelona Spain,354,36,8.1,7.525982318231024,6.6304471815237225,8.152480655439234,7.659959327754462,7.619674369216767,5.92635700598334,8.06158670632355
Hotel D Este,Viale Bligny 23 Milan City Center 20136 Milan Italy,1085,96,8.1,7.524122139048969,7.221499224255468,7.447261838534028,7.683618777945521,7.965566061586692,6.2095831215048305,7.962644537480064
Holiday Inn Paris Saint Germain des Pr s,92 rue de Vaugirard 6th arr 75006 Paris France,1407,139,8.1,7.520848016148733,7.044431034115792,7.396786665445256,7.445205214613529,8.227858566565594,5.6252965599051015,7.9904432132964
Hotel Raffaello,Viale Certosa 108 Certosa 20156 Milan Italy,824,44,8.1,7.514557986846117,7.606437296257021,7.015122278891054,7.79122483548711,8.120359314043897,5.129003558718861,7.739832535885169
Melia Paris Tour Eiffel,35 Rue Jean Goujon 8th arr 75008 Paris France,241,22,8.1,7.507299049302686,7.050698175101674,7.492350680220503,7.485959520077436,8.34163422157051,5.239069649211998,8.25701754385965
Best Western Nouvel Orl ans Montparnasse,25 avenue du General Leclerc 14th arr 75014 Paris France,988,80,8.1,7.480498530941259,7.02848045738505,7.013734563769369,7.385719522677858,8.216833073383611,5.69310286392137,7.899810461595359
Hilton Barcelona,Avenida Diagonal 589 591 Les Corts 08014 Barcelona Spain,281,46,8.1,7.478658920165728,6.638187618631758,7.512289485662266,7.237658222514369,7.7259147831656305,5.867469496695476,7.450990164805955
NH Barcelona Stadium,Travessera de les Corts 150 152 Les Corts 08028 Barcelona Spain,1257,111,8.1,7.4758270656077865,7.4112305005675765,7.3517865270823854,7.597226116655251,7.989060984522886,5.788949484679022,7.844981060606061
Best Western Premier Op ra Faubourg Ex Hotel Jules ,49 Rue La Fayette 9th arr 75009 Paris France,1966,205,8.1,7.4692092796418565,7.057680168894378,7.35876230712413,6.850932795030791,8.24749953579045,5.895513961127841,8.123894736842106
Hotel Nestroy Wien,Rotensterngasse 7a 02 Leopoldstadt 1020 Vienna Austria,682,75,8.1,7.459997774382802,7.568546173397711,7.2140834764904245,7.293703470162905,7.6447614111630395,5.934862735129639,7.889225905673276
Villa Panth on,41 Rue Des Ecoles 5th arr 75005 Paris France,1374,126,8.1,7.457535363825339,6.800363756845993,7.0527725350015915,6.968598124906662,8.16451301327989,5.5250967893316645,8.251388514500078
Zenit Barcelona,Santal 8 Sarri St Gervasi 08021 Barcelona Spain,645,56,8.1,7.456610282885781,6.83450809922178,7.0421899445806675,7.086862264246347,8.072490410939114,6.3117419565691035,8.431801568314727
Rydges Kensington Hotel,61 Gloucester Road Kensington and Chelsea London SW7 4PE United Kingdom,1057,205,8.1,7.451052859500695,7.216127516754315,7.219051893193352,7.132374921911572,8.099174725919116,5.67136623332607,7.9356339905539
Best Western Premier Louvre Saint Honor ,141 rue St Honor 1st arr 75001 Paris France,923,97,8.1,7.449040778051363,7.066206298708949,6.958638067577205,7.205368429416566,7.917799489954013,6.016649720386376,7.999313404003741
Amsterdam Marriott Hotel,Stadhouderskade 12 Oud West 1054 ES Amsterdam Netherlands,1556,243,8.1,7.448557649211282,6.961548734080977,7.3765158063760525,7.0943806647241745,8.085280565808768,6.27549885612608,8.114123149479948
Hotel Dieci,Largo Rio de Janeiro 12 Citt Studi 20133 Milan Italy,458,37,8.1,7.443913188092468,6.980560605295494,7.307834547109695,8.272952661303973,8.038393714921373,7.188453228266395,8.132465000886054
Bilderberg Garden Hotel,Dijsselhofplantsoen 7 Oud Zuid 1077 BJ Amsterdam Netherlands,2270,309,8.1,7.439344718633617,7.128209648799802,7.379908554429457,6.809175848446022,7.9558843606209235,5.836083419906721,8.027738083769522
Best Western Hotel St George,Viale Tunisia 9 Central Station 20124 Milan Italy,1700,132,8.1,7.434480131296702,6.7807846125880324,6.89326702626088,7.391730786551297,8.245101054235644,5.370678698525674,7.794168310529115
Hotel Boltzmann,Boltzmanngasse 8 09 Alsergrund 1090 Vienna Austria,662,61,8.1,7.431799615326214,6.8404542811206515,7.433684316997926,7.5996082278948744,8.528641224654903,5.826170882053889,7.804425837320575
Guitart Grand Passage,Muntaner 212 Eixample 08036 Barcelona Spain,867,79,8.1,7.430478564559397,7.335591978042543,7.09559371713779,6.688492813289227,8.299258081778497,5.670691408235892,8.358389517181385
Grange Clarendon Hotel,34 37 Bedford Place Bloomsbury Camden London WC1B 5JR United Kingdom,823,171,8.1,7.428745250678238,7.164785269945459,7.2074150236132475,6.5867304372322835,8.442690099082382,5.863710685774743,8.078087843451854
TownHouse 12,Piazza Gerusalemme 12 Sempione 20154 Milan Italy,370,26,8.1,7.427845921335026,6.953887157549482,7.50270029116183,7.104938817818678,8.421556606158669,5.860854092526691,8.216382575757576
Attica 21 Barcelona Mar,Proven als 10 Sant Mart 08019 Barcelona Spain,926,109,8.1,7.425966710568371,7.267500715379824,7.328634450161879,7.42793870405016,7.799393986189254,5.816531988333824,8.01579260093192
InterContinental Wien,Johannesgasse 28 03 Landstra e 1030 Vienna Austria,737,118,8.1,7.425234989126901,6.863518604684716,7.309653856991135,7.386029225868433,8.294272042363259,6.8306794247948295,7.7591561548499355
Crowne Plaza London Kings Cross,1 Kings Cross Road Islington London WC1X 9HX United Kingdom,2312,628,8.1,7.408461913930259,7.61196594541738,6.879110853531714,7.393767987013534,7.622487024392489,6.147362979547143,7.817066742356663
Leonardo Hotel Vienna,Matrosengasse 6 8 06 Mariahilf 1060 Vienna Austria,6373,387,8.1,7.396257147972395,7.064223833822429,7.304344115493459,7.660218730511874,7.915410297034153,5.866742924927978,7.971734159299515
Park Grand Paddington Court,27 Devonshire Terrace Westminster Borough London W2 3DP United Kingdom,6608,1243,8.1,7.392457085629366,6.979496308694632,7.4152212993691995,7.333712536346529,8.208657443455744,6.035199631955433,8.00329075713083
Danubius Hotel Regents Park,18 Lodge Road Near Baker Street And Marylebone Westminster Borough London NW8 7JT United Kingdom,1294,362,8.1,7.374503352823657,7.123674652895597,7.221450791660167,7.140288636906155,7.942719836818828,6.163747506941457,7.75694534247166
Acta CITY47,Nicaragua 47 Sants Montju c 08029 Barcelona Spain,2436,211,8.1,7.369433031714875,6.985831749551262,7.420350715469058,6.739817034256282,8.200237798512235,5.8139580862000795,7.782434141780785
Starhotels Ritz,Via Spallanzani 40 Central Station 20129 Milan Italy,4248,353,8.1,7.367182126839439,7.215168057893184,7.2293405492008205,7.499786918697938,7.783366520509347,5.483196886559263,7.8590552604546815
Imperial Riding School Renaissance Vienna Hotel,Ungargasse 60 03 Landstra e 1030 Vienna Austria,1395,116,8.1,7.36431434867195,6.933430812665337,7.211692810805236,7.553482155238834,7.777234547558216,7.10173545315894,8.073854232493757
London Marriott Maida Vale,Plaza Parade Camden London NW6 5RP United Kingdom,1042,278,8.1,7.36391188835699,7.219143465734891,7.097477589123952,6.903407396957205,7.960382578942017,5.773338205388917,7.8875473484848495
Hotel Ciutadella Barcelona,Avenida Marqu s de l Argentera 4 Ciutat Vella 08003 Barcelona Spain,448,52,8.1,7.361781895748002,6.980100449890607,6.9634125736196735,6.974007340942418,8.496786039338627,6.31825114387392,7.831259968102074
The Trafalgar Hilton,2 Spring Gardens Trafalgar Square Westminster Borough London SW1A 2TS United Kingdom,784,169,8.1,7.357140987630083,6.797981603166187,6.776958974957162,7.246350936655044,8.26060079692493,5.430368944730917,7.890141849113141
H tel Beauchamps,24 rue de Ponthieu 8th arr 75008 Paris France,1463,203,8.1,7.351206940933583,6.775133183018375,6.985095416308434,7.602965566061587,8.028279446260589,6.114232492374174,7.893578903672632
My Bloomsbury,11 13 Bayley Street Bedford Square Camden London WC1B 3HD United Kingdom,1161,253,8.1,7.348633158155113,6.823728615324215,7.406291522415782,7.087896825924852,8.317809112140912,5.944983678056351,8.189545789920851
Mercure Paris Opera Garnier,4 Rue de L Isly 8th arr 75008 Paris France,501,42,8.1,7.34483556542115,6.890975244085275,7.109710011259372,7.378843180408928,7.908092510908394,5.294974217444985,8.297552593605227
Comfort Inn Suites Kings Cross St Pancras,31 33 Argyle Street Camden London WC1H 8EP United Kingdom,1116,219,8.1,7.3427944508128045,7.0703014652485985,7.420254325368441,6.947802704098063,8.191092991543206,6.087811387900356,7.7249264852472095
Aparthotel Adagio Vienna City,Uraniastra e 2 01 Innere Stadt 1010 Vienna Austria,1787,169,8.1,7.341319444379594,7.087861824513627,6.913285329630547,6.365627791542364,7.893938278743473,6.281913949966107,8.029146187980775
Hotel des Tuileries Relais du Silence,10 rue Saint Hyacinthe 1st arr 75001 Paris France,446,43,8.1,7.339723979686525,7.077802871441595,7.226812265643626,6.239002376497953,7.856630825597302,5.837633451957295,8.141665039221431
Novotel Paris Centre Gare Montparnasse,17 Rue Du Cotentin 15th arr 75015 Paris France,1363,144,8.1,7.33888713953596,7.061304416686177,7.402907433330566,7.479458461849623,7.6840543365341745,6.199351804778852,7.913328329736999
Good Hotel London,Western Gateway Newham London E16 1FA United Kingdom,1018,258,8.1,7.337429011427271,6.583667218971825,7.65393625785192,6.7176360165849225,8.370958057339333,5.7989323843416365,8.164645804233905
Radisson Blu Edwardian Berkshire,350 Oxford Street Westminster Borough London W1C 1BY United Kingdom,1600,252,8.1,7.337381532046772,6.677983612958141,6.958116229565933,7.471672001092436,8.099881475057057,5.754670218990705,7.838727966418244
Das Triest Hotel,Wiedner Hauptstra e 12 04 Wieden 1040 Vienna Austria,275,28,8.1,7.336391233346268,7.106857985944158,7.317870328225357,6.639525906161392,7.955433856733346,5.626461616675139,8.2289673046252
Melia Barcelona Sarri ,Avenida Sarri 50 Les Corts 08029 Barcelona Spain,577,90,8.1,7.335721438315034,7.016737955597328,7.313533031728298,7.472583418014083,8.11089270364565,6.038573970513472,7.731758373205743
Arion Cityhotel Vienna und Appartements,Hintschiggasse 1 10 Favoriten 1100 Vienna Austria,3887,317,8.1,7.331590781115554,7.313097491230323,7.233050587604687,7.339013933934803,7.921639862048043,5.352128298747516,7.875996810207337
Hotel Serhs Rivoli Rambla,La Rambla 128 Ciutat Vella 08002 Barcelona Spain,1957,226,8.1,7.327247599070575,6.813511148232268,6.918984745150136,7.051482361665909,7.901663764387556,5.94789996480388,7.963870804681849
Hotel Bellevue Wien,Althanstra e 5 09 Alsergrund 1090 Vienna Austria,388,21,8.1,7.3268887161301475,6.9770374348042505,6.823722346458389,7.641576260489645,7.562060394450758,6.052327692642893,7.876576772509788
DoubleTree By Hilton Milan,Via Ludovico Di Breme 77 Certosa 20156 Milan Italy,277,20,8.1,7.321182425999707,7.331498346952778,6.93221929190429,6.620736389312261,8.202891405841804,,7.4766746411483265
Onix Liceo,Nou de la Rambla 36 Ciutat Vella 08001 Barcelona Spain,1257,98,8.1,7.318512762521805,6.718579673086352,6.985004804531432,7.415124287984946,8.14865326883119,5.474939957575864,8.111226832755872
DoubleTree by Hilton London Docklands Riverside,265 Rotherhithe Street Southwark London SE16 5HW United Kingdom,3826,995,8.1,7.313130772231904,6.9218166846074185,7.491738813517143,7.697483238348746,7.822184549219967,5.853622102351131,8.111567665404548
Hotel du Collectionneur Arc de Triomphe,51 57 rue de Courcelles 8th arr 75008 Paris France,1652,272,8.1,7.311224936215763,6.839906955152548,7.335244698943174,6.70178274801069,7.995721509709291,6.368657854600915,8.080770700425306
Novotel Wien City,Aspernbr ckengasse 1 02 Leopoldstadt 1020 Vienna Austria,1632,160,8.1,7.301985759233359,6.856659186739383,7.373475266741281,7.2447862346481955,7.855488698993781,6.144558288686403,7.950569289385079
Holiday Inn London West,4 Portal Way Gypsy Corner A40 London W3 6RT United Kingdom,1500,401,8.1,7.301252697656391,7.175885870889994,7.222458369058582,7.408321132538634,7.69542143916527,6.000747452005713,7.733027507851165
Strand Palace Hotel,372 Strand Westminster Borough London WC2R 0JJ United Kingdom,9568,2288,8.1,7.29345525760563,6.734127013350016,7.342516684442974,7.368297258709419,8.07353612093019,5.958629003558719,8.009476894942749
Copthorne Tara Hotel London Kensington,Scarsdale Place Kensington Kensington and Chelsea London W8 5SY United Kingdom,7105,1831,8.1,7.290680952942497,6.852143189775379,7.206266313203642,7.334251074831594,7.961976767485029,5.8266395526182,7.9370036846451955
Hotel Da Vinci,Via Senigallia 6 20161 Milan Italy,16670,904,8.1,7.269367805343853,7.350144623340643,6.89979650223733,7.522944552878036,7.493137039769492,5.891916362245085,7.682594644506003
Best Western Antares Hotel Concorde,Viale Monza 132 Distretto Viale Monza 20127 Milan Italy,984,53,8.1,7.266836379252138,7.173558555393817,6.795153710834184,7.366597382240554,7.8315088233806955,5.895551601423487,7.954434697855752
FourSide Hotel Vienna City Center,Grieshofgasse 11 12 Meidling 1120 Vienna Austria,1284,105,8.1,7.261033269140399,7.2467534837716725,6.9196284845188005,7.017856239932389,7.743281465895758,5.916865785460091,7.4803234301398325
The Athenaeum,116 Piccadilly Westminster Borough London W1J 7BJ United Kingdom,364,105,8.1,7.256566461702727,7.104342847137765,6.960119802945246,6.845373413561208,7.808650948820084,5.680732079308592,8.069573854892417
Les Jardins Du Marais,74 rue Amelot 11th arr 75011 Paris France,838,81,8.1,7.256560356113234,6.990349642640726,7.034139965018049,6.909700488027716,7.659747453952844,5.822545210254921,8.115998615750355
Durrants Hotel,George Street Westminster Borough London W1H 5BJ United Kingdom,1411,353,8.1,7.255015655807395,6.613831803284793,7.495989631398946,7.031092566260142,8.074075469790046,5.92907594206852,8.035850877192983
Op ra Marigny,11 Rue de l Arcade 8th arr 75008 Paris France,735,80,8.1,7.2546153344916435,6.7841472882896525,7.051276953095048,6.486855221433267,7.774478402942813,5.318995569758152,8.025580212286203
Hotel Rekord,Muntaner 352 Sarri St Gervasi 08021 Barcelona Spain,461,28,8.1,7.2499400238406855,7.165838100881922,6.922100212410863,6.7475666177883395,7.919778747318314,5.5859811896288765,7.557927133173845
Mercure Paris Opera Louvre,95 Rue de Richelieu 2nd arr 75002 Paris France,511,48,8.1,7.24204238351592,7.166776006374654,6.768995961303654,7.049735561121893,8.035050370454092,6.123135909167938,7.936391048644339
Atlantis Hotel Vienna,Wurzbachgasse 21 15 Rudolfsheim F nfhaus 1150 Vienna Austria,2823,168,8.1,7.23762005567786,7.240090434838359,6.755241761434138,7.553167629676959,7.981886577000219,5.776907204162804,7.546870304879459
Austria Trend Hotel Lassalle Wien,Engerthstra e 173 175 02 Leopoldstadt 1020 Vienna Austria,1287,99,8.1,7.2369124796837125,6.951604949376358,6.49758006579809,7.403240989979447,7.864483635391761,5.3969589129731474,7.544372294372295
Starhotels Business Palace,Via Pietro Gaggia 3 Ripamonti Corvetto 20139 Milan Italy,5265,269,8.1,7.236664695007948,7.152924761279556,6.82042156233992,7.45771753216467,7.7713403644181005,6.067282028469751,7.483980376718552
Pullman Paris Montparnasse,19 Rue du Commandant Ren Mouchotte 14th arr 75014 Paris France,1501,151,8.1,7.226955093115927,7.056418142483954,7.072779066599452,7.013598684151823,7.613366565292903,5.241848454037066,7.672753072520875
AC Hotel Barcelona Forum a Marriott Lifestyle Hotel,Paseo Taulat 278 Sant Mart 08019 Barcelona Spain,1560,160,8.1,7.225996744707455,6.913635763159983,7.2790880224312176,7.5551432563997665,7.58494372580358,5.783446873411287,7.703842618873842
DoubleTree by Hilton Hotel London Marble Arch,4 Bryanston St Marble Arch Westminster Borough London W1H 7BY United Kingdom,1290,255,8.1,7.221520930084705,6.5211773468666365,6.960128369152038,7.431406554045347,8.103018838622065,5.87875844287893,7.963216193030788
Warwick Paris Former Warwick Champs Elysees ,5 rue de Berri 8th arr 75008 Paris France,1813,329,8.1,7.215851316382172,6.5679091161915455,7.186442623779901,7.002798163812221,7.7867866867083135,5.608096085409253,7.71404363180679
Mercure Paris Bastille Marais,53 Rue Richard Lenoir 11th arr 75011 Paris France,299,25,8.1,7.2073312725420315,6.8406096929758125,6.77604129235241,7.05567072862416,8.019344259926756,5.461743772241992,7.965065636118268
Senator Hotel Vienna,Hernalser Hauptstra e 105 17 Hernals 1170 Vienna Austria,2718,175,8.1,7.203245082198979,6.7226316384529206,7.226132378093773,7.37832787966782,7.9882608897425476,5.8292743733135195,8.001080752119535
Grange Fitzrovia Hotel,20 28 Bolsover Street Westminster Borough London W1W 5NB United Kingdom,1034,261,8.1,7.193494342588301,6.813791959917901,7.212492924500776,6.332340633272253,8.098445768140857,5.969107599960756,7.84319785624549
Suites H tel Helzear Montparnasse,40 rue Liancourt 14th arr 75014 Paris France,544,24,8.1,7.191808434721449,6.302779157792491,6.443125568957669,7.552207109268342,7.912474086059564,5.617268259617014,7.850578149920255
The Marble Arch London,31 Great Cumberland Place Westminster Borough London W1H 7TA United Kingdom,1567,365,8.1,7.171510163091264,6.607568836396275,7.184734115607669,6.882766889276977,8.044982555493755,5.47314676537875,7.90190370406536
Shaftesbury Suites London Marble Arch,41 Great Cumberland Place Westminster Borough London W1H 7LG United Kingdom,800,151,8.1,7.165490329637348,6.87449502600616,6.660873232618794,7.2407529767720895,8.057062812863427,5.793815053648356,8.026378510115943
Hotel Vienna,Gro e Stadtgutgasse 31 02 Leopoldstadt 1020 Vienna Austria,1044,79,8.1,7.161187173257085,7.040194391316971,7.13387991438678,7.194838520937019,7.598966760631036,5.985320284697509,7.327722715880611
Karma Sanctum Soho Hotel,20 Warwick Street Westminster Borough London W1B 5NF United Kingdom,423,109,8.1,7.126084318998897,6.511831420443752,7.247687593471617,6.0888770906721055,7.792977893023339,5.31554299792734,7.921365914786968
Sheraton Grand London Park Lane,Piccadilly Westminster Borough London W1J 7BX United Kingdom,376,91,8.1,7.114841393000717,6.817644218943692,6.828418498230781,7.014585124134095,7.3833288036608185,6.67034189120488,8.083759555628886
Renaissance Paris Le Parc Trocadero Hotel,55 57 Avenue Raymond Poincare 16th arr 75016 Paris France,94,10,8.1,7.100084204907812,6.557332513721698,6.7021791078743735,7.25422388199857,7.267849016534358,,7.80897129186603
Hotel Montaigne,6 Avenue Montaigne 8th arr 75008 Paris France,431,68,8.1,7.07771390399304,6.696057538707488,7.250146585621807,6.219651194148085,7.79981491910666,5.172470767666497,8.083661316046717
Hotel Alimara,Berruguete 126 Horta Guinard 08035 Barcelona Spain,1991,101,8.1,7.039934512074875,7.206498157797704,6.898571513956129,6.855814554504954,7.501823908002803,5.559882803093142,7.823140948963318
The Westin Paris Vend me,3 rue de Castiglione 1st arr 75001 Paris France,380,71,8.1,7.033593064267435,6.460724874709769,7.171784838562849,6.674735804217019,7.642256998870741,5.549349989105963,7.928956228956229
Barcel Milan,Via Giorgio Stephenson 55 20157 Milan Italy,3228,127,8.1,7.031992782414008,6.910432293642841,6.841314957374901,7.068876799847714,7.3516839627518475,5.661432873176645,7.435174109516216
H tel Montmartre Mon Amour,7 Rue Paul Albert 18th arr 75018 Paris France,494,42,8.1,7.012848689704915,6.674102258436071,6.951520065240478,6.611871404623086,7.9626284155287985,4.90766395526182,7.944503514678955
Hotel Wagner,Via M Buonarroti 13 Fiera Milano City 20149 Milan Italy,135,10,8.0,7.726854496417183,7.0099227389789425,,7.283112959498408,8.742952672296102,,8.53847687400319
NH Amsterdam Museum Quarter,Hobbemakade 50 Oud Zuid 1071 XL Amsterdam Netherlands,854,141,8.0,7.613369489926602,7.374324139141512,7.133425089046391,7.611501049198564,8.197397071092682,6.045229990495346,8.103636265185973
Hotel Die Port van Cleve,Nieuwezijds Voorburgwal 176 180 Amsterdam City Center 1012 SJ Amsterdam Netherlands,1189,191,8.0,7.588410631832844,7.014876628723562,7.447675267512068,7.079337226352905,8.445083690088936,5.903820712205943,8.113504325425655
